Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-08-15,2016,8,15,Monday,32.95000076293945,32.5099983215332,32.77000045776367,492900,32.77000045776367,0.00429051134127123,31.497142791748047,31.13540008544922
2016-08-16,2016,8,16,Tuesday,33.029998779296875,32.439998626708984,32.97999954223633,976400,32.97999954223633,0.006408272247152347,31.73071425301688,31.13540008544922
2016-08-17,2016,8,17,Wednesday,32.869998931884766,32.02000045776367,32.25,580200,32.25,-0.022134613473885678,31.890714236668178,31.136200103759766
2016-08-18,2016,8,18,Thursday,32.380001068115234,31.790000915527344,31.90999984741211,579200,31.90999984741211,-0.010542640390322155,32.03285707746233,31.13260009765625
2016-08-19,2016,8,19,Friday,32.189998626708984,31.809999465942383,32.099998474121094,378000,32.099998474121094,0.005954203309856521,32.15857124328613,31.135600051879884
2016-08-22,2016,8,22,Monday,32.310001373291016,31.59000015258789,32.310001373291016,592800,32.310001373291016,0.006542146702568363,32.37071418762207,31.14860008239746
2016-08-23,2016,8,23,Tuesday,32.970001220703125,32.369998931884766,32.900001525878906,1179500,32.900001525878906,0.018260604379782386,32.698571477617534,31.15760009765625
2016-08-24,2016,8,24,Wednesday,32.970001220703125,32.66999816894531,32.779998779296875,734900,32.779998779296875,-0.003647499726941894,32.76999991280692,31.158400039672852
2016-08-25,2016,8,25,Thursday,33.04999923706055,32.619998931884766,32.90999984741211,606500,32.90999984741211,0.003965865556936565,32.73857143947056,31.16400001525879
2016-08-26,2016,8,26,Friday,33.189998626708984,32.720001220703125,32.880001068115234,555100,32.880001068115234,-0.0009115399403210045,32.70642852783203,31.175200042724608
2016-08-29,2016,8,29,Monday,32.91999816894531,32.25,32.29999923706055,483600,32.29999923706055,-0.017639957792371597,32.62357139587402,31.18360004425049
2016-08-30,2016,8,30,Tuesday,32.529998779296875,32.279998779296875,32.31999969482422,884700,32.31999969482422,0.0006192092333154875,32.572857175554546,31.182600059509276
2016-08-31,2016,8,31,Wednesday,32.5099983215332,31.969999313354492,32.380001068115234,443200,32.380001068115234,0.0018564781515335582,32.53000014168875,31.181600074768067
2016-09-01,2016,9,1,Thursday,32.779998779296875,32.369998931884766,32.599998474121094,625600,32.599998474121094,0.006794237144806425,32.5278570992606,31.191400032043457
2016-09-02,2016,9,2,Friday,33.25,32.439998626708984,32.68000030517578,861700,32.68000030517578,0.0024540440122473584,32.52142851693289,31.195400047302247
2016-09-06,2016,9,6,Tuesday,33.38999938964844,32.720001220703125,33.22999954223633,883700,33.22999954223633,0.016829841858154504,32.53928565979004,31.23680004119873
2016-09-07,2016,9,7,Wednesday,33.040000915527344,32.189998626708984,32.400001525878906,653000,32.400001525878906,-0.02497737068285144,32.550000054495676,31.27520008087158
2016-09-08,2016,9,8,Thursday,32.63999938964844,31.81999969482422,32.59000015258789,780900,32.59000015258789,0.005864154869166471,32.598571504865376,31.310400085449217
2016-09-09,2016,9,9,Friday,32.56999969482422,31.68199920654297,32.099998474121094,829000,32.099998474121094,-0.015035338329935088,32.598571504865376,31.32240005493164
2016-09-12,2016,9,12,Monday,32.720001220703125,31.760000228881836,32.68000030517578,900000,32.68000030517578,0.018068593726640936,32.625,31.352200050354003
2016-09-13,2016,9,13,Tuesday,32.61000061035156,31.780000686645508,32.470001220703125,972900,32.470001220703125,-0.006425920517491468,32.594285692487446,31.376400070190428
2016-09-14,2016,9,14,Wednesday,32.650001525878906,32.125,32.540000915527344,592200,32.540000915527344,0.002155826676704553,32.577142987932476,31.415000076293946
2016-09-15,2016,9,15,Thursday,33.349998474121094,32.40999984741211,33.150001525878906,1015000,33.150001525878906,0.01874617680359325,32.59428596496582,31.481400108337404
2016-09-16,2016,9,16,Friday,33.31999969482422,32.709999084472656,33.310001373291016,1460200,33.310001373291016,0.004826541177900268,32.625000272478374,31.54720012664795
2016-09-19,2016,9,19,Monday,33.79999923706055,33.36000061035156,33.54999923706055,1158800,33.54999923706055,0.007204979101621101,32.71428598676409,31.60380012512207
2016-09-20,2016,9,20,Tuesday,33.61000061035156,33.119998931884766,33.43000030517578,667000,33.43000030517578,-0.003576719362550995,32.79357174464634,31.662000122070314
2016-09-21,2016,9,21,Wednesday,34.56999969482422,33.380001068115234,34.54999923706055,1561300,34.54999923706055,0.033502809502259145,32.94857161385672,31.737200088500977
2016-09-22,2016,9,22,Thursday,35.529998779296875,34.6150016784668,35.0,1094400,35.0,0.013024624395845175,33.12000029427664,31.835000076293944
2016-09-23,2016,9,23,Friday,34.970001220703125,34.099998474121094,34.290000915527344,780400,34.290000915527344,-0.02028568812779019,33.23500033787319,31.935400085449217
2016-09-26,2016,9,26,Monday,34.22999954223633,33.43000030517578,33.7599983215332,668300,33.7599983215332,-0.015456476519198459,33.27285739353725,32.024400062561035
2016-09-27,2016,9,27,Tuesday,34.650001525878906,33.41999816894531,34.290000915527344,1020000,34.290000915527344,0.015699129749544127,33.407857349940706,32.12300006866455
2016-09-28,2016,9,28,Wednesday,34.560001373291016,33.84000015258789,34.34000015258789,820400,34.34000015258789,0.0014581287758994588,33.532857349940706,32.23000007629395
2016-09-29,2016,9,29,Thursday,34.40999984741211,34.04999923706055,34.16999816894531,425800,34.16999816894531,-0.0049505527922883985,33.68071447099958,32.31880004882812
2016-09-30,2016,9,30,Friday,34.7599983215332,33.88999938964844,34.529998779296875,817400,34.529998779296875,0.010535575933356078,33.81285721915109,32.42040000915527
2016-10-03,2016,10,3,Monday,35.2400016784668,34.63999938964844,34.75,938300,34.75,0.006371306935435861,33.975714274815154,32.52540000915528
2016-10-04,2016,10,4,Tuesday,34.92499923706055,34.29999923706055,34.7599983215332,624000,34.7599983215332,0.00028772148296996036,34.13428551810129,32.636999969482424
2016-10-05,2016,10,5,Wednesday,35.25,34.279998779296875,34.720001220703125,886800,34.720001220703125,-0.0011506646364047857,34.24642835344587,32.7373999786377
2016-10-06,2016,10,6,Thursday,35.13999938964844,34.347999572753906,35.099998474121094,842700,35.099998474121094,0.010944620969407737,34.37428528921945,32.84519996643066
2016-10-07,2016,10,7,Friday,35.70000076293945,34.790000915527344,35.47999954223633,1610800,35.47999954223633,0.010826241727486252,34.51214245387486,32.954599952697755
2016-10-10,2016,10,10,Monday,36.029998779296875,35.529998779296875,35.959999084472656,791800,35.959999084472656,0.013528735863283403,34.69285665239607,33.07539993286133
2016-10-11,2016,10,11,Tuesday,35.97999954223633,35.36000061035156,35.66999816894531,1196900,35.66999816894531,-0.008064541793955882,34.77285657610212,33.181999893188475
2016-10-12,2016,10,12,Wednesday,35.83000183105469,35.400001525878906,35.779998779296875,601100,35.779998779296875,0.0030838412110525404,34.82857077462332,33.31079986572266
2016-10-13,2016,10,13,Thursday,35.97999954223633,35.38999938964844,35.880001068115234,1090800,35.880001068115234,0.0027949215268341376,34.94214221409389,33.46219989776611
2016-10-14,2016,10,14,Friday,36.29999923706055,35.58000183105469,35.63999938964844,882700,35.63999938964844,-0.006689009791587597,35.07642800467355,33.53939987182617
2016-10-17,2016,10,17,Monday,35.970001220703125,35.130001068115234,35.220001220703125,915800,35.220001220703125,-0.01178446060993199,35.14285659790039,33.576799926757815
2016-10-18,2016,10,18,Tuesday,35.7400016784668,35.415000915527344,35.5099983215332,480000,35.5099983215332,0.00823387537702902,35.2264278956822,33.62039985656738
2016-10-19,2016,10,19,Wednesday,36.36000061035156,35.5099983215332,36.220001220703125,793300,36.220001220703125,0.019994450372569528,35.372856685093474,33.675599899291996
2016-10-20,2016,10,20,Thursday,36.18000030517578,35.43000030517578,35.58000183105469,700700,35.58000183105469,-0.01766977824624194,35.44785690307617,33.72659996032715
2016-10-21,2016,10,21,Friday,36.959999084472656,35.9900016784668,36.400001525878906,1530400,36.400001525878906,0.023046645661173315,35.56571415492466,33.795
2016-10-24,2016,10,24,Monday,36.91999816894531,36.36000061035156,36.81999969482422,551500,36.81999969482422,0.01153841075107409,35.71285711015974,33.87879997253418
2016-10-25,2016,10,25,Tuesday,36.880001068115234,36.380001068115234,36.65999984741211,602300,36.65999984741211,-0.0043454603133687986,35.85142844063895,33.95659996032715
2016-10-26,2016,10,26,Wednesday,36.70000076293945,36.150001525878906,36.31999969482422,390500,36.31999969482422,-0.009274417730579798,35.938571384974885,34.02339996337891
2016-10-27,2016,10,27,Thursday,36.47999954223633,36.119998931884766,36.38999938964844,740800,36.38999938964844,0.001927304389107487,36.003571374075754,34.106199951171874
2016-10-28,2016,10,28,Friday,36.58000183105469,36.16999816894531,36.33000183105469,939500,36.33000183105469,-0.0016487375542747484,36.03000014168875,34.19459999084473
2016-10-31,2016,10,31,Monday,36.560001373291016,35.65999984741211,35.790000915527344,747500,35.790000915527344,-0.014863773418963944,36.03857176644461,34.268400039672855
2016-11-01,2016,11,1,Tuesday,35.7400016784668,34.88100051879883,35.29999923706055,1080700,35.29999923706055,-0.013691021680142246,36.004286084856304,34.32819999694824
2016-11-02,2016,11,2,Wednesday,35.349998474121094,34.7400016784668,35.209999084472656,1934400,35.209999084472656,-0.002549579448528738,35.956428800310405,34.374399948120114
2016-11-03,2016,11,3,Thursday,34.70000076293945,32.97999954223633,33.279998779296875,3128600,33.279998779296875,-0.0548139833956115,35.78785732814244,34.38439994812012
2016-11-04,2016,11,4,Friday,33.369998931884766,31.6299991607666,31.799999237060547,1274700,31.799999237060547,-0.04447114172242761,35.54357147216797,34.36219993591308
2016-11-07,2016,11,7,Monday,32.880001068115234,32.119998931884766,32.86000061035156,708700,32.86000061035156,0.03333337731831332,35.35428592136928,34.36179992675781
2016-11-08,2016,11,8,Tuesday,33.90999984741211,32.619998931884766,33.70000076293945,953600,33.70000076293945,0.025562998690976002,35.174285888671875,34.38979995727539
2016-11-09,2016,11,9,Wednesday,33.650001525878906,32.849998474121094,33.06999969482422,983500,33.06999969482422,-0.01869439328939304,34.99500002179827,34.404799957275394
2016-11-10,2016,11,10,Thursday,33.45000076293945,31.940000534057617,32.439998626708984,893500,32.439998626708984,-0.019050531416056726,34.71214267185756,34.405999908447264
2016-11-11,2016,11,11,Friday,33.189998626708984,32.0,33.13999938964844,577600,33.13999938964844,0.021578322829000296,34.44928550720215,34.41679992675781
2016-11-14,2016,11,14,Monday,34.06999969482422,32.790000915527344,32.790000915527344,1200200,32.790000915527344,-0.010561209431718344,34.172857012067524,34.418999938964845
2016-11-15,2016,11,15,Tuesday,34.025001525878906,33.0099983215332,33.290000915527344,750600,33.290000915527344,0.015248550961864504,33.95642852783203,34.420199966430665
2016-11-16,2016,11,16,Wednesday,33.52000045776367,32.970001220703125,33.25,664700,33.25,-0.0012015894991665999,33.732142857142854,34.437199935913085
2016-11-17,2016,11,17,Thursday,33.96500015258789,33.220001220703125,33.91999816894531,729800,33.91999816894531,0.02015032087053581,33.55999973842076,34.46379989624023
2016-11-18,2016,11,18,Friday,34.4900016784668,33.810001373291016,34.38999938964844,895200,34.38999938964844,0.013856168811159364,33.45999962942941,34.50959991455078
2016-11-21,2016,11,21,Monday,35.439998626708984,34.279998779296875,35.31999969482422,1886900,35.31999969482422,0.027042754337928798,33.46142823355539,34.56239990234375
2016-11-22,2016,11,22,Tuesday,36.91999816894531,35.77000045776367,36.119998931884766,1151400,36.119998931884766,0.022650035220067588,33.52642822265625,34.63539985656738
2016-11-23,2016,11,23,Wednesday,36.529998779296875,35.790000915527344,36.45000076293945,496200,36.45000076293945,0.009136263588407356,33.75285693577358,34.713599853515625
2016-11-25,2016,11,25,Friday,36.97999954223633,36.459999084472656,36.81999969482422,304500,36.81999969482422,0.010150862116331316,34.11142839704241,34.78699981689453
2016-11-28,2016,11,28,Monday,37.209999084472656,36.209999084472656,36.38999938964844,1041800,36.38999938964844,-0.01167844401791851,34.36357116699219,34.84859977722168
2016-11-29,2016,11,29,Tuesday,36.380001068115234,35.90999984741211,36.220001220703125,976400,36.220001220703125,-0.0046715628413467325,34.543571199689595,34.90199981689453
2016-11-30,2016,11,30,Wednesday,36.36000061035156,35.130001068115234,35.34000015258789,1058900,35.34000015258789,-0.024295997748675746,34.705714089529856,34.940199813842774
2016-12-01,2016,12,1,Thursday,35.494998931884766,33.43000030517578,33.72999954223633,1558000,33.72999954223633,-0.04555745906621522,34.797857012067524,34.92379981994629
2016-12-02,2016,12,2,Friday,33.76499938964844,33.060001373291016,33.290000915527344,875100,33.290000915527344,-0.013044726732297285,34.80857140677316,34.889599838256835
2016-12-05,2016,12,5,Monday,34.75,33.54999923706055,34.7400016784668,1195200,34.7400016784668,0.04355664533079473,34.947857175554546,34.89859985351563
2016-12-06,2016,12,6,Tuesday,36.45000076293945,34.63999938964844,36.369998931884766,1037900,36.369998931884766,0.04691989564376753,35.16785703386579,34.95079986572266
2016-12-07,2016,12,7,Wednesday,36.349998474121094,35.52000045776367,36.040000915527344,1136000,36.040000915527344,-0.00907335787871355,35.367142813546316,34.985799865722655
2016-12-08,2016,12,8,Thursday,36.733001708984375,35.7400016784668,36.61000061035156,1004800,36.61000061035156,0.015815751396905275,35.55928584507534,35.03119987487793
2016-12-09,2016,12,9,Friday,37.400001525878906,36.68000030517578,36.720001220703125,488800,36.720001220703125,0.003004660161640693,35.72571454729353,35.08219993591309
2016-12-12,2016,12,12,Monday,36.68000030517578,35.88999938964844,35.9900016784668,584900,35.9900016784668,-0.01988016116472091,35.773571831839426,35.111399993896484
2016-12-13,2016,12,13,Tuesday,36.06999969482422,35.40999984741211,35.849998474121094,630000,35.849998474121094,-0.0038900582888682367,35.754286084856304,35.133399963378906
2016-12-14,2016,12,14,Wednesday,36.40999984741211,35.16999816894531,35.220001220703125,675000,35.220001220703125,-0.01757314589211889,35.666428974696565,35.142600021362306
2016-12-15,2016,12,15,Thursday,35.654998779296875,35.02000045776367,35.25,577500,35.25,0.0008517540674939372,35.55428613935198,35.153199996948246
2016-12-16,2016,12,16,Friday,35.36000061035156,34.869998931884766,34.97999954223633,1048300,34.97999954223633,-0.007659587454288519,35.45357186453683,35.15080001831055
2016-12-19,2016,12,19,Monday,35.16999816894531,34.790000915527344,34.95000076293945,421400,34.95000076293945,-0.0008575980471541289,35.36285754612514,35.14020004272461
2016-12-20,2016,12,20,Tuesday,35.244998931884766,34.584999084472656,34.810001373291016,557600,34.810001373291016,-0.004005704909651686,35.32500049046108,35.11720008850098
2016-12-21,2016,12,21,Wednesday,35.099998474121094,34.40999984741211,35.0,478900,35.0,0.005458161999808642,35.41571480887277,35.10380012512207
2016-12-22,2016,12,22,Thursday,35.27000045776367,34.400001525878906,34.66999816894531,749100,34.66999816894531,-0.009428623744419662,35.514286041259766,35.08160011291504
2016-12-23,2016,12,23,Friday,34.7400016784668,34.369998931884766,34.470001220703125,794500,34.470001220703125,-0.005768588370487104,35.49500029427664,35.053400115966795
2016-12-27,2016,12,27,Tuesday,35.18000030517578,34.27000045776367,35.04999923706055,243700,35.04999923706055,0.01682616756070976,35.400714601789204,35.04160011291504
2016-12-28,2016,12,28,Wednesday,35.25,34.56999969482422,34.790000915527344,441900,34.790000915527344,-0.0074179265960807594,35.31142888750349,35.03300010681152
2016-12-29,2016,12,29,Thursday,35.01499938964844,34.709999084472656,34.88999938964844,245200,34.88999938964844,0.002874345256957511,35.18857165745327,35.020600128173825
2016-12-30,2016,12,30,Friday,35.150001525878906,34.380001068115234,34.95000076293945,596500,34.95000076293945,0.0017197298463931254,35.06214305332729,34.995200119018556
2017-01-03,2017,1,3,Tuesday,35.974998474121094,35.13999938964844,35.720001220703125,1437500,35.720001220703125,0.022031486150357216,35.04285730634417,34.998000106811524
2017-01-04,2017,1,4,Wednesday,36.02000045776367,35.25,35.33000183105469,909700,35.33000183105469,-0.010918235619275296,35.00571468898228,34.97660011291504
2017-01-05,2017,1,5,Thursday,35.61000061035156,34.75,34.83000183105469,876500,34.83000183105469,-0.014152277783368361,34.97785758972168,34.936800155639645
2017-01-06,2017,1,6,Friday,35.529998779296875,34.7400016784668,35.380001068115234,750800,35.380001068115234,0.0157909620484189,34.98714338030134,34.91120018005371
2017-01-09,2017,1,9,Monday,35.83399963378906,35.11000061035156,35.380001068115234,335000,35.380001068115234,0.0,35.015714917864116,34.89240020751953
2017-01-10,2017,1,10,Tuesday,35.540000915527344,35.0,35.209999084472656,332500,35.209999084472656,-0.0048050304836136926,35.03428622654506,34.868800201416015
2017-01-11,2017,1,11,Wednesday,35.310001373291016,34.4900016784668,35.27000045776367,581600,35.27000045776367,0.001704100393387309,35.067143304007395,34.8476001739502
2017-01-12,2017,1,12,Thursday,35.369998931884766,34.400001525878906,34.40999984741211,837000,34.40999984741211,-0.02438334559653399,35.0250004359654,34.82000015258789
2017-01-13,2017,1,13,Friday,35.4900016784668,34.41999816894531,35.18000030517578,2094500,35.18000030517578,0.022377229328049086,35.06142915998186,34.8176001739502
2017-01-17,2017,1,17,Tuesday,35.560001373291016,34.880001068115234,35.20000076293945,614800,35.20000076293945,0.0005685178394023715,35.11357198442732,34.81740020751953
2017-01-18,2017,1,18,Wednesday,35.25,34.7599983215332,34.900001525878906,684200,34.900001525878906,-0.008522705413586351,35.102857862200054,34.84980026245117
2017-01-19,2017,1,19,Thursday,35.279998779296875,34.79499816894531,35.20000076293945,592100,35.20000076293945,0.008595966302124447,35.13214356558664,34.91780029296875
2017-01-20,2017,1,20,Friday,35.7400016784668,35.13999938964844,35.20000076293945,467400,35.20000076293945,0.0,35.15428652082171,34.96460029602051
2017-01-23,2017,1,23,Monday,35.61000061035156,34.66999816894531,34.95000076293945,671900,34.95000076293945,-0.007102272573335067,35.15428652082171,34.989600296020505
2017-01-24,2017,1,24,Tuesday,35.18000030517578,34.70000076293945,34.939998626708984,607600,34.939998626708984,-0.00028618414913095247,35.098572049822124,35.02700027465821
2017-01-25,2017,1,25,Wednesday,36.18000030517578,35.07500076293945,36.15999984741211,1148800,36.15999984741211,0.034917036881922714,35.15785762241909,35.10140029907227
2017-01-26,2017,1,26,Thursday,36.650001525878906,35.93000030517578,35.959999084472656,547900,35.959999084472656,-0.005530994573656467,35.23857171194894,35.15780029296875
2017-01-27,2017,1,27,Friday,36.66999816894531,35.47999954223633,36.41999816894531,1047100,36.41999816894531,0.012791965967298369,35.31285721915109,35.230400238037106
2017-01-30,2017,1,30,Monday,36.34000015258789,35.630001068115234,36.08000183105469,696900,36.08000183105469,-0.009335429845807486,35.36285727364676,35.286200256347655
2017-01-31,2017,1,31,Tuesday,36.130001068115234,35.45000076293945,35.72999954223633,867200,35.72999954223633,-0.009700728133475445,35.40000016348703,35.33580024719238
2017-02-01,2017,2,1,Wednesday,36.04999923706055,35.6150016784668,35.88999938964844,345500,35.88999938964844,0.00447802545373599,35.44428580147879,35.375200271606445
2017-02-02,2017,2,2,Thursday,36.09000015258789,35.250999450683594,35.9900016784668,346700,35.9900016784668,0.0027863552666207436,35.55714307512556,35.40720031738281
2017-02-03,2017,2,3,Friday,36.27000045776367,35.90999984741211,36.06999969482422,271800,36.06999969482422,0.002222784457531324,35.620714460100444,35.42220031738281
2017-02-06,2017,2,6,Monday,36.220001220703125,35.63999938964844,36.189998626708984,450900,36.189998626708984,0.0033268348461334973,35.69142859322684,35.423600311279294
2017-02-07,2017,2,7,Tuesday,36.41999816894531,35.880001068115234,36.099998474121094,492900,36.099998474121094,-0.002486879137969078,35.777142660958425,35.41660026550293
2017-02-08,2017,2,8,Wednesday,36.15999984741211,35.540000915527344,35.77000045776367,702800,35.77000045776367,-0.009141219676061407,35.81785692487444,35.39560028076172
2017-02-09,2017,2,9,Thursday,36.4900016784668,35.779998779296875,36.04999923706055,645500,36.04999923706055,0.007827754423081146,35.87857110159738,35.38880027770996
2017-02-10,2017,2,10,Friday,36.42499923706055,35.970001220703125,36.0099983215332,631800,36.0099983215332,-0.0011095954611344272,35.954285212925505,35.384600219726565
2017-02-13,2017,2,13,Monday,36.290000915527344,35.720001220703125,36.08000183105469,559100,36.08000183105469,0.0019440020212282416,36.03571401323591,35.3994002532959
2017-02-14,2017,2,14,Tuesday,36.4900016784668,35.7400016784668,36.34000015258789,894700,36.34000015258789,0.00720616153931064,36.048571177891326,35.45160026550293
2017-02-15,2017,2,15,Wednesday,37.540000915527344,35.81999969482422,37.459999084472656,2290600,37.459999084472656,0.03082000349978009,36.15571403503418,35.535000228881835
2017-02-16,2017,2,16,Thursday,36.970001220703125,34.58000183105469,35.880001068115234,5288100,35.880001068115234,-0.042178271622338004,36.117142813546316,35.557800216674806
2017-02-17,2017,2,17,Friday,37.029998779296875,35.81999969482422,36.689998626708984,1489500,36.689998626708984,0.022575182120425197,36.16071401323591,35.564200210571286
2017-02-21,2017,2,21,Tuesday,36.81999969482422,36.189998626708984,36.72999954223633,974100,36.72999954223633,0.00109024031138083,36.23214258466448,35.578000183105466
2017-02-22,2017,2,22,Wednesday,37.290000915527344,36.38999938964844,36.7599983215332,982400,36.7599983215332,0.000816737807534551,36.294285365513396,35.5810001373291
2017-02-23,2017,2,23,Thursday,36.91999816894531,36.45000076293945,36.540000915527344,878700,36.540000915527344,-0.005984695757643377,36.333571025303435,35.57740013122559
2017-02-24,2017,2,24,Friday,37.0,36.279998779296875,36.959999084472656,493900,36.959999084472656,0.011494202474604753,36.39714241027832,35.596800079345705
2017-02-27,2017,2,27,Monday,37.43000030517578,36.689998626708984,37.18000030517578,605100,37.18000030517578,0.005952414127508687,36.46785681588309,35.623400115966795
2017-02-28,2017,2,28,Tuesday,37.61000061035156,36.810001373291016,36.849998474121094,799300,36.849998474121094,-0.008875788820495223,36.52142824445452,35.65600006103516
2017-03-01,2017,3,1,Wednesday,37.220001220703125,36.540000915527344,36.560001373291016,778000,36.560001373291016,-0.007869663849070063,36.5778568812779,35.68220008850098
2017-03-02,2017,3,2,Thursday,36.400001525878906,35.959999084472656,36.04999923706055,903100,36.04999923706055,-0.013949729679251344,36.5778568812779,35.70360008239746
2017-03-03,2017,3,3,Friday,36.310001373291016,35.720001220703125,36.290000915527344,876700,36.290000915527344,0.006657466949959501,36.5978570665632,35.73040008544922
2017-03-06,2017,3,6,Monday,36.7599983215332,35.959999084472656,36.599998474121094,956300,36.599998474121094,0.008542230663353578,36.63499968392508,35.76620002746582
2017-03-07,2017,3,7,Tuesday,36.540000915527344,36.189998626708984,36.27000045776367,728700,36.27000045776367,-0.009016339620635638,36.62999970572336,35.79160003662109
2017-03-08,2017,3,8,Wednesday,36.66999816894531,36.349998474121094,36.61000061035156,375400,36.61000061035156,0.009374142495085502,36.56928552900042,35.83040008544922
2017-03-09,2017,3,9,Thursday,36.7400016784668,36.25,36.54999923706055,427900,36.54999923706055,-0.0016389339604121478,36.61714254106794,35.87200004577637
2017-03-10,2017,3,10,Friday,36.900001525878906,36.40999984741211,36.58000183105469,302200,36.58000183105469,0.0008208644218989924,36.60928562709263,35.90260009765625
2017-03-13,2017,3,13,Monday,37.724998474121094,36.599998474121094,37.70000076293945,793600,37.70000076293945,0.030617793215470535,36.67857142857143,35.960800094604494
2017-03-14,2017,3,14,Tuesday,37.790000915527344,37.41999816894531,37.540000915527344,802000,37.540000915527344,-0.004244027696927666,36.73428589957101,36.01380012512207
2017-03-15,2017,3,15,Wednesday,37.779998779296875,37.0,37.59000015258789,1194600,37.59000015258789,0.0013318922706755387,36.80928584507534,36.06660011291504
2017-03-16,2017,3,16,Thursday,38.0,37.459999084472656,37.470001220703125,491600,37.470001220703125,-0.0031923099600335014,36.8457145690918,36.10160011291504
2017-03-17,2017,3,17,Friday,37.56999969482422,37.04999923706055,37.18000030517578,868400,37.18000030517578,-0.007739549134765156,36.8457145690918,36.13860008239746
2017-03-20,2017,3,20,Monday,37.290000915527344,36.8650016784668,37.150001525878906,607000,37.150001525878906,-0.0008068525833954121,36.86714335850307,36.185000076293946
2017-03-21,2017,3,21,Tuesday,37.84000015258789,36.33000183105469,36.529998779296875,1062300,36.529998779296875,-0.01668917149707605,36.86500031607492,36.20800003051758
2017-03-22,2017,3,22,Wednesday,36.689998626708984,36.21200180053711,36.68000030517578,444100,36.68000030517578,0.004106255978413076,36.910000392368865,36.234000015258786
2017-03-23,2017,3,23,Thursday,37.03499984741211,36.45000076293945,36.650001525878906,520600,36.650001525878906,-0.0008178511190645166,36.93571472167969,36.26280006408692
2017-03-24,2017,3,24,Friday,36.8650016784668,36.220001220703125,36.38999938964844,643300,36.38999938964844,-0.007094191689102081,36.920714787074495,36.28520004272461
2017-03-27,2017,3,27,Monday,36.81999969482422,35.7400016784668,36.459999084472656,563100,36.459999084472656,0.0019235970321047624,36.93428611755371,36.32620002746582
2017-03-28,2017,3,28,Tuesday,36.71500015258789,36.16999816894531,36.29999923706055,620000,36.29999923706055,-0.004388366742451466,36.912143162318635,36.34860000610352
2017-03-29,2017,3,29,Wednesday,37.150001525878906,36.34000015258789,37.08000183105469,490700,37.08000183105469,0.021487675217298552,36.95000049046108,36.38620002746582
2017-03-30,2017,3,30,Thursday,37.209999084472656,36.86000061035156,37.119998931884766,492400,37.119998931884766,0.0010786704114069678,36.98857171194894,36.430599975585935
2017-03-31,2017,3,31,Friday,38.0,36.959999084472656,37.900001525878906,866900,37.900001525878906,0.021013001520432395,37.00285748073033,36.48459999084473
2017-04-03,2017,4,3,Monday,37.970001220703125,37.38999938964844,37.58000183105469,652100,37.58000183105469,-0.0084432633757473,37.00571468898228,36.53220001220703
2017-04-04,2017,4,4,Tuesday,37.900001525878906,36.869998931884766,37.040000915527344,578800,37.040000915527344,-0.014369369058441772,36.96642902919224,36.57400001525879
2017-04-05,2017,4,5,Wednesday,37.560001373291016,36.957000732421875,37.08000183105469,687600,37.08000183105469,0.0010799382974793215,36.93857192993164,36.6168000793457
2017-04-06,2017,4,6,Thursday,37.40999984741211,36.869998931884766,37.150001525878906,430700,37.150001525878906,0.001887801816816248,36.93642915998186,36.63660011291504
2017-04-07,2017,4,7,Friday,37.40999984741211,36.790000915527344,37.31999969482422,539200,37.31999969482422,0.004575993592541128,36.9485718863351,36.66380012512207
2017-04-10,2017,4,10,Monday,37.59000015258789,36.810001373291016,36.939998626708984,560700,36.939998626708984,-0.01018223663511808,36.97785758972168,36.67420013427734
2017-04-11,2017,4,11,Tuesday,36.84000015258789,36.185001373291016,36.779998779296875,606800,36.779998779296875,-0.004331344162433859,36.98500033787319,36.688200073242186
2017-04-12,2017,4,12,Wednesday,36.93000030517578,36.279998779296875,36.290000915527344,383300,36.290000915527344,-0.01332240021838571,36.95928600856236,36.699400100708004
2017-04-13,2017,4,13,Thursday,36.290000915527344,36.029998779296875,36.09000015258789,307100,36.09000015258789,-0.0055111809835717285,36.937857491629465,36.703400115966794
2017-04-17,2017,4,17,Monday,36.88999938964844,36.02000045776367,36.880001068115234,464600,36.880001068115234,0.02188974541943023,36.96785763331822,36.72120010375976
2017-04-18,2017,4,18,Tuesday,37.09000015258789,36.560001373291016,36.970001220703125,354400,36.970001220703125,0.0024403511383219723,37.015714917864116,36.73920013427735
2017-04-19,2017,4,19,Wednesday,37.689998626708984,37.060001373291016,37.619998931884766,395100,37.619998931884766,0.01758176060912975,37.05428613935198,36.76780014038086
2017-04-20,2017,4,20,Thursday,37.79999923706055,37.42499923706055,37.75,342200,37.75,0.003455637209097695,37.099286215645925,36.80080017089844
2017-04-21,2017,4,21,Friday,37.90999984741211,37.59000015258789,37.619998931884766,321200,37.619998931884766,-0.0034437369037148002,37.07928603036063,36.83780014038086
2017-04-24,2017,4,24,Monday,38.31999969482422,37.790000915527344,38.25,896600,38.25,0.016746440350940084,37.12714304242815,36.881800155639645
2017-04-25,2017,4,25,Tuesday,39.0,38.369998931884766,38.79999923706055,774200,38.79999923706055,0.014379065021190796,37.25285720825195,36.937600173950194
2017-04-26,2017,4,26,Wednesday,39.3650016784668,38.540000915527344,38.90999984741211,765700,38.90999984741211,0.002835067332849217,37.383571352277485,36.99420013427734
