Date,Year,Month,Day,Weekday,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-11-11,2015,11,11,Wednesday,25.01,25.14,23.98,24.07,1436100,24.07,-0.03796965409905373,25.538571428571455,27.02759999999996
2015-11-12,2015,11,12,Thursday,23.6,24.43,22.92,23.86,3699000,23.86,-0.008724515460538762,25.02571428571431,26.96819999999996
2015-11-13,2015,11,13,Friday,23.69,24.5,23.66,23.89,1315700,23.89,0.0012572832577322224,24.440000000000023,26.907799999999963
2015-11-16,2015,11,16,Monday,23.9,25.16,23.74,24.57,1546100,24.57,0.028463805883160775,24.445714285714306,26.870199999999958
2015-11-17,2015,11,17,Tuesday,24.6,25.38,24.19,25.31,2153900,25.31,0.030118021176615883,24.51000000000002,26.866399999999956
2015-11-18,2015,11,18,Wednesday,25.28,26.02,25.13,25.98,1586500,25.98,0.02647175386927647,24.662142857142875,26.87119999999996
2015-11-19,2015,11,19,Thursday,25.9,25.93,25.17,25.7,1654100,25.7,-0.010777474373764862,24.785000000000018,26.836799999999958
2015-11-20,2015,11,20,Friday,25.67,26.72,25.52,26.0,1561300,26.0,0.011673121718080326,24.903571428571446,26.804799999999958
2015-11-23,2015,11,23,Monday,25.97,26.44,25.71,26.24,1753100,26.24,0.00923076042762161,25.023571428571447,26.782799999999963
2015-11-24,2015,11,24,Tuesday,25.96,26.67,25.79,26.46,1589400,26.46,0.008384120246702098,25.17285714285716,26.755399999999963
2015-11-25,2015,11,25,Wednesday,26.46,27.72,26.22,27.54,2371900,27.54,0.04081639714373453,25.405714285714307,26.76819999999996
2015-11-27,2015,11,27,Friday,27.43,27.49,25.74,25.78,890500,25.78,-0.06390705048559131,25.447857142857163,26.72879999999996
2015-11-30,2015,11,30,Monday,25.98,26.04,25.48,25.64,1457600,25.64,-0.0054306164960497005,25.43285714285716,26.67899999999996
2015-12-01,2015,12,1,Tuesday,25.86,26.48,25.39,26.27,1208100,26.27,0.02457102508237896,25.522142857142875,26.645999999999958
2015-12-02,2015,12,2,Wednesday,26.2,26.65,26.11,26.17,711900,26.17,-0.0038066379797178085,25.672142857142877,26.651199999999957
2015-12-03,2015,12,3,Thursday,26.59,27.3,25.34,25.74,1444500,25.74,-0.016431039507917133,25.80642857142859,26.65419999999996
2015-12-04,2015,12,4,Friday,25.53,25.85,24.22,24.65,1981000,24.65,-0.042346548651136184,25.8607142857143,26.642799999999962
2015-12-07,2015,12,7,Monday,24.55,24.64,23.8,24.22,1536000,24.22,-0.017444231717250624,25.8357142857143,26.62939999999996
2015-12-08,2015,12,8,Tuesday,24.25,24.73,23.73,24.17,1579500,24.17,-0.0020643781369960035,25.754285714285732,26.631799999999963
2015-12-09,2015,12,9,Wednesday,24.12,24.54,23.53,23.93,1334200,23.93,-0.009929655372800661,25.60785714285716,26.625199999999964
2015-12-10,2015,12,10,Thursday,23.9,24.88,23.9,24.54,1153900,24.54,0.02549104064238672,25.525000000000016,26.629199999999965
2015-12-11,2015,12,11,Friday,24.17,24.45,23.97,24.03,960000,24.03,-0.020782404639567043,25.38428571428573,26.619999999999962
2015-12-14,2015,12,14,Monday,24.07,24.27,22.66,22.97,1762500,22.97,-0.04411158314615049,25.150714285714304,26.563399999999966
2015-12-15,2015,12,15,Tuesday,23.09,24.08,22.49,24.0,2993200,24.0,0.04484112831673781,24.97500000000002,26.500199999999964
2015-12-16,2015,12,16,Wednesday,23.26,24.09,22.79,23.6,2469000,23.6,-0.016666650772094727,24.69357142857145,26.424999999999965
2015-12-17,2015,12,17,Thursday,23.77,23.89,22.99,23.07,2444600,23.07,-0.02245765585078785,24.500000000000018,26.316599999999962
2015-12-18,2015,12,18,Friday,23.0,24.85,23.0,23.43,3405200,23.43,0.015604708067348927,24.342142857142875,26.185999999999964
2015-12-21,2015,12,21,Monday,23.66,24.12,23.32,23.9,718300,23.9,0.02005972288658775,24.17285714285716,26.060399999999962
2015-12-22,2015,12,22,Tuesday,23.98,25.19,23.83,24.81,1573300,24.81,0.03807530803082382,24.0757142857143,25.960599999999964
2015-12-23,2015,12,23,Wednesday,24.96,25.92,24.8,25.86,1360300,25.86,0.042321691536130635,24.08428571428573,25.87419999999996
2015-12-24,2015,12,24,Thursday,25.99,26.07,25.35,25.38,590400,25.38,-0.018561540535804166,24.13642857142859,25.77579999999996
2015-12-28,2015,12,28,Monday,25.28,25.53,24.7,24.99,1170900,24.99,-0.01536640671963907,24.19142857142859,25.665399999999963
2015-12-29,2015,12,29,Tuesday,25.0,25.1,24.4,24.66,1109400,24.66,-0.01320527918081249,24.226428571428592,25.532199999999968
2015-12-30,2015,12,30,Wednesday,24.55,24.75,24.23,24.43,986900,24.43,-0.009326826587976011,24.26214285714288,25.40459999999997
2015-12-31,2015,12,31,Thursday,24.22,24.42,23.95,24.2,1057800,24.2,-0.009414635258420345,24.237857142857163,25.27099999999997
2016-01-04,2016,1,4,Monday,23.5,24.0,23.11,23.62,1760600,23.62,-0.023966938240526092,24.20857142857145,25.144999999999964
2016-01-05,2016,1,5,Tuesday,23.81,24.11,23.05,23.06,1531400,23.06,-0.023708778721160728,24.215000000000025,25.004199999999965
2016-01-06,2016,1,6,Wednesday,22.89,22.94,21.73,22.32,2867500,22.32,-0.032090190297318966,24.095000000000024,24.829799999999963
2016-01-07,2016,1,7,Thursday,21.89,23.27,21.8,22.85,2554100,22.85,0.023745550801616222,24.041428571428593,24.644999999999964
2016-01-08,2016,1,8,Friday,23.06,23.53,21.65,21.99,2778400,21.99,-0.03763678757086508,23.96428571428574,24.594999999999963
2016-01-11,2016,1,11,Monday,22.24,22.41,21.15,21.72,1705300,21.72,-0.012278329266664723,23.842142857142882,24.54119999999996
2016-01-12,2016,1,12,Tuesday,22.11,22.19,20.95,21.7,2195000,21.7,-0.0009207436025443494,23.685000000000027,24.498199999999965
2016-01-13,2016,1,13,Wednesday,21.7,22.09,20.72,21.12,2113500,21.12,-0.02672810614350818,23.4214285714286,24.440999999999963
2016-01-14,2016,1,14,Thursday,21.26,22.17,19.97,21.95,3065400,21.95,0.039299237250228325,23.142142857142883,24.393199999999965
2016-01-15,2016,1,15,Friday,21.2,21.35,19.97,21.0,3738500,21.0,-0.04328021548607153,22.82928571428574,24.321999999999967
2016-01-19,2016,1,19,Tuesday,21.3,21.4,19.04,20.19,4531300,20.19,-0.038571403140113425,22.486428571428597,24.23839999999997
2016-01-20,2016,1,20,Wednesday,19.83,20.81,19.3,20.41,2867200,20.41,0.010896449110211037,22.182857142857166,24.160999999999973
2016-01-21,2016,1,21,Thursday,19.13,20.32,18.65,19.42,5261200,19.42,-0.04850562364132949,21.825000000000024,24.045599999999972
2016-01-22,2016,1,22,Friday,19.88,20.23,18.5,19.17,3569400,19.17,-0.012873326416984687,21.465714285714313,23.911999999999974
2016-01-25,2016,1,25,Monday,21.05,21.19,18.01,18.71,8607100,18.71,-0.02399587845542772,21.115000000000027,23.785799999999977
2016-01-26,2016,1,26,Tuesday,18.88,19.49,18.16,19.2,2737100,19.2,0.026189294625537762,20.83928571428574,23.68839999999998
2016-01-27,2016,1,27,Wednesday,19.22,19.57,18.72,18.9,2501400,18.9,-0.015625058983760765,20.595000000000024,23.589199999999984
2016-01-28,2016,1,28,Thursday,19.11,19.67,17.77,18.34,2851500,18.34,-0.029629601970644348,20.272857142857163,23.47819999999998
2016-01-29,2016,1,29,Friday,18.53,19.05,18.4,18.85,4160700,18.85,0.027808082041366422,20.04857142857145,23.36379999999998
2016-02-01,2016,2,1,Monday,19.24,19.42,18.45,19.15,2167100,19.15,0.0159150785670783,19.865000000000016,23.240599999999983
2016-02-02,2016,2,2,Tuesday,18.72,19.06,18.18,18.95,2723800,18.95,-0.010443804677536028,19.668571428571447,23.09999999999998
2016-02-03,2016,2,3,Wednesday,19.0,19.33,18.1,19.08,2565400,19.08,0.006860113748430097,19.52285714285716,22.96759999999998
2016-02-04,2016,2,4,Thursday,20.7,22.98,20.11,21.53,9417000,21.53,0.1284067490951839,19.49285714285716,22.87819999999998
2016-02-05,2016,2,5,Friday,20.99,21.97,20.65,21.13,5009600,21.13,-0.018578797636872202,19.502142857142875,22.775999999999982
2016-02-08,2016,2,8,Monday,20.74,20.9,18.89,20.01,6050500,20.01,-0.05300515742396894,19.48928571428573,22.64699999999998
2016-02-09,2016,2,9,Tuesday,19.56,20.57,19.14,19.24,2067900,19.24,-0.03848078205677763,19.405714285714303,22.48099999999998
2016-02-10,2016,2,10,Wednesday,19.37,20.08,19.21,19.34,1960600,19.34,0.005197525086244603,19.400000000000013,22.35219999999998
2016-02-11,2016,2,11,Thursday,18.96,20.25,18.68,20.09,1716500,20.09,0.03877973082123498,19.465714285714295,22.241199999999978
2016-02-12,2016,2,12,Friday,20.25,21.29,19.73,20.93,1544800,20.93,0.04181185396754139,19.624285714285726,22.134399999999978
2016-02-16,2016,2,16,Tuesday,21.21,22.57,21.21,22.41,1994400,22.41,0.0707118738966448,19.853571428571446,22.05919999999998
2016-02-17,2016,2,17,Wednesday,22.6,23.25,22.11,22.52,1881400,22.52,0.00490855024991288,20.112142857142874,21.994799999999977
2016-02-18,2016,2,18,Thursday,23.36,23.55,21.86,22.24,2260700,22.24,-0.012433422777705982,20.390714285714303,21.946599999999975
2016-02-19,2016,2,19,Friday,22.19,22.63,21.56,22.61,1738400,22.61,0.01663672855401277,20.659285714285733,21.914399999999972
2016-02-22,2016,2,22,Monday,22.87,23.49,21.95,22.04,2055800,22.04,-0.02521006985569274,20.865714285714308,21.871799999999972
2016-02-23,2016,2,23,Tuesday,21.8,22.41,21.63,22.01,863100,22.01,-0.0013611926224726956,21.084285714285734,21.83339999999997
2016-02-24,2016,2,24,Wednesday,21.62,22.9,21.29,22.79,1939100,22.79,0.03543846790251193,21.349285714285738,21.79839999999997
2016-02-25,2016,2,25,Thursday,22.7,23.37,21.96,22.58,1196900,22.58,-0.009214610942740675,21.424285714285734,21.76939999999997
2016-02-26,2016,2,26,Friday,22.84,23.87,22.43,23.83,2247900,23.83,0.0553587247220344,21.617142857142877,21.786599999999968
2016-02-29,2016,2,29,Monday,23.78,24.11,23.01,23.54,1862400,23.54,-0.01216949261884892,21.869285714285734,21.777399999999965
2016-03-01,2016,3,1,Tuesday,23.79,24.18,23.39,23.64,2191100,23.64,0.004248023374337828,22.183571428571447,21.77819999999997
2016-03-02,2016,3,2,Wednesday,23.67,24.33,23.46,24.08,1734100,24.08,0.018612544222411653,22.522142857142878,21.79839999999997
2016-03-03,2016,3,3,Thursday,24.18,24.38,23.58,23.71,2311200,23.71,-0.015365483405551994,22.780714285714307,21.80399999999997
2016-03-04,2016,3,4,Friday,23.75,24.87,23.46,24.49,2011100,24.49,0.03289754182893745,23.03500000000002,21.815799999999967
2016-03-07,2016,3,7,Monday,24.48,25.33,24.06,25.28,2848500,25.28,0.03225810220133263,23.24000000000002,21.825199999999967
2016-03-08,2016,3,8,Tuesday,25.12,25.52,24.33,24.47,2225400,24.47,-0.03204119269343653,23.379285714285736,21.79739999999997
2016-03-09,2016,3,9,Wednesday,24.48,25.33,24.27,25.12,1726700,25.12,0.02656320163949366,23.58500000000002,21.792199999999966
2016-03-10,2016,3,10,Thursday,25.24,25.25,23.57,24.0,1515800,24.0,-0.04458601918054628,23.684285714285732,21.772399999999966
2016-03-11,2016,3,11,Friday,24.19,24.92,23.85,24.88,683900,24.88,0.0366666316986084,23.887142857142873,21.776799999999966
2016-03-14,2016,3,14,Monday,24.64,24.88,24.06,24.66,994800,24.66,-0.008842416429877153,24.07642857142859,21.781399999999966
2016-03-15,2016,3,15,Tuesday,24.38,24.45,23.22,23.56,1652500,23.56,-0.044606666191247535,24.13142857142859,21.768599999999964
2016-03-16,2016,3,16,Wednesday,23.41,23.6,22.4,23.27,2508800,23.27,-0.012308956483548461,24.180714285714306,21.761599999999966
2016-03-17,2016,3,17,Thursday,23.21,24.02,22.83,23.83,1246000,23.83,0.024065296730819252,24.180714285714306,21.776999999999965
2016-03-18,2016,3,18,Friday,24.0,24.22,23.26,23.41,2365000,23.41,-0.017624845893353558,24.17142857142859,21.798799999999968
2016-03-21,2016,3,21,Monday,23.32,24.18,23.23,23.73,863700,23.73,0.013669359116189606,24.177857142857164,21.816399999999973
2016-03-22,2016,3,22,Tuesday,23.58,23.76,23.35,23.48,971200,23.48,-0.010535187729567075,24.135000000000023,21.84619999999997
2016-03-23,2016,3,23,Wednesday,23.39,23.51,22.7,22.73,2217300,22.73,-0.031942078987305056,24.065000000000026,21.86639999999997
2016-03-24,2016,3,24,Thursday,22.34,23.25,22.24,22.61,2056900,22.61,-0.005279319590912768,23.930714285714313,21.884599999999967
2016-03-28,2016,3,28,Monday,22.73,23.13,22.26,22.98,1036400,22.98,0.016364392830461538,23.766428571428598,21.921799999999973
2016-03-29,2016,3,29,Tuesday,22.9,23.81,22.62,23.72,913200,23.72,0.032201905389861896,23.712857142857168,21.957199999999972
2016-03-30,2016,3,30,Wednesday,23.75,24.41,23.69,24.29,1708200,24.29,0.024030422372395943,23.653571428571457,22.02299999999997
2016-03-31,2016,3,31,Thursday,24.34,25.64,24.34,25.13,5133000,25.13,0.03458205901928513,23.73428571428574,22.121799999999972
2016-04-01,2016,4,1,Friday,24.98,25.28,24.51,24.7,982600,24.7,-0.017110959498099376,23.721428571428596,22.20759999999997
2016-04-04,2016,4,4,Monday,24.66,24.75,23.78,23.99,1935200,23.99,-0.028744978538081445,23.673571428571453,22.298999999999968
2016-04-05,2016,4,5,Tuesday,23.69,23.9,23.24,23.76,1400200,23.76,-0.00958730906338845,23.687857142857165,22.390799999999967
2016-04-06,2016,4,6,Wednesday,23.9,24.35,23.73,23.9,1058100,23.9,0.0058922301472985605,23.732857142857167,22.49459999999997
2016-04-07,2016,4,7,Thursday,23.69,24.19,23.6,24.01,1731000,24.01,0.004602536071434793,23.74571428571431,22.590799999999966
2016-04-08,2016,4,8,Friday,24.08,24.82,23.89,24.16,1453600,24.16,0.006247380970443972,23.799285714285737,22.695999999999966
2016-04-11,2016,4,11,Monday,24.26,24.58,23.29,23.29,1374700,23.29,-0.036009889792195326,23.767857142857167,22.79499999999997
2016-04-12,2016,4,12,Tuesday,23.35,23.76,22.83,23.62,818600,23.62,0.014169167485349687,23.777857142857165,22.890399999999968
2016-04-13,2016,4,13,Wednesday,23.77,25.13,23.77,24.94,1187600,24.94,0.05588482844723974,23.935714285714308,23.006199999999968
2016-04-14,2016,4,14,Thursday,24.94,25.62,24.94,25.59,1783300,25.59,0.026062534266695137,24.148571428571447,23.138999999999964
2016-04-15,2016,4,15,Friday,25.59,25.66,25.1,25.51,1553100,25.51,-0.003126218180110607,24.32928571428573,23.267599999999966
2016-04-18,2016,4,18,Monday,25.32,25.81,25.25,25.49,1081900,25.49,-0.0007840242094951932,24.4557142857143,23.346799999999966
2016-04-19,2016,4,19,Tuesday,25.6,26.58,25.55,25.99,1491600,25.99,0.019615535680252538,24.57714285714287,23.443999999999964
2016-04-20,2016,4,20,Wednesday,25.99,26.52,25.75,26.36,729500,26.36,0.014236277125503127,24.665000000000017,23.570999999999962
2016-04-21,2016,4,21,Thursday,26.54,26.84,26.2,26.59,619700,26.59,0.008725323858528533,24.800000000000015,23.71799999999996
2016-04-22,2016,4,22,Friday,26.47,27.37,26.25,26.99,1491400,26.99,0.015043234909171144,25.01428571428573,23.870999999999963
2016-04-25,2016,4,25,Monday,27.0,27.23,26.5,26.8,1063700,26.8,-0.007039664159646852,25.231428571428587,24.005199999999963
2016-04-26,2016,4,26,Tuesday,26.76,26.99,26.32,26.97,814200,26.97,0.006343286609458598,25.450714285714305,24.125999999999962
2016-04-27,2016,4,27,Wednesday,26.9,27.27,26.39,26.71,1996100,26.71,-0.009640349851736674,25.643571428571448,24.21199999999996
2016-04-28,2016,4,28,Thursday,26.7,26.95,26.23,26.26,1084400,26.26,-0.016847580345010882,25.793571428571447,24.28679999999996
2016-04-29,2016,4,29,Friday,26.24,26.7,25.8,26.22,1027600,26.22,-0.0015232640966753586,26.00285714285716,24.366399999999963
2016-05-02,2016,5,2,Monday,26.25,26.94,25.95,26.54,3659700,26.54,0.012204485528337417,26.21142857142859,24.444999999999965
2016-05-03,2016,5,3,Tuesday,23.35,26.0,22.49,24.65,8438400,24.65,-0.07121330941218307,26.190714285714304,24.497199999999967
2016-05-04,2016,5,4,Wednesday,23.94,24.52,23.53,24.02,2364800,24.02,-0.02555777568016715,26.078571428571447,24.537399999999966
2016-05-05,2016,5,5,Thursday,24.13,24.68,23.97,24.55,1335500,24.55,0.02206489463765071,26.01000000000002,24.572599999999966
2016-05-06,2016,5,6,Friday,24.45,25.1,24.14,24.58,1188700,24.58,0.0012220239339242323,25.945000000000018,24.612599999999965
2016-05-09,2016,5,9,Monday,24.51,24.52,24.03,24.36,1053000,24.36,-0.00895033824399305,25.828571428571447,24.623199999999965
2016-05-10,2016,5,10,Tuesday,24.51,24.98,24.29,24.76,1505800,24.76,0.01642034517685098,25.71428571428573,24.647599999999965
2016-05-11,2016,5,11,Wednesday,25.05,25.2,24.6,24.85,1124100,24.85,0.0036349011209986237,25.59000000000002,24.671799999999962
2016-05-12,2016,5,12,Thursday,24.99,25.34,24.52,24.8,1165600,24.8,-0.0020121184564031447,25.433571428571447,24.686199999999964
2016-05-13,2016,5,13,Friday,24.89,25.47,24.59,25.38,1386500,25.38,0.023387094417298027,25.332142857142877,24.719599999999964
2016-05-16,2016,5,16,Monday,25.46,25.63,25.11,25.28,1143200,25.28,-0.00394005033206124,25.21142857142859,24.735399999999963
2016-05-17,2016,5,17,Tuesday,24.92,24.99,23.05,23.3,3471000,23.3,-0.07832284002392942,24.967857142857163,24.695799999999963
2016-05-18,2016,5,18,Wednesday,23.28,23.9,22.05,22.35,3389800,22.35,-0.04077248440762904,24.688571428571453,24.653399999999962
2016-05-19,2016,5,19,Thursday,22.33,22.5,21.41,22.33,2953100,22.33,-0.0008948750524521154,24.41071428571431,24.59759999999996
2016-05-20,2016,5,20,Friday,22.32,22.98,22.28,22.8,1583800,22.8,0.021047886921644388,24.14357142857145,24.57359999999996
2016-05-23,2016,5,23,Monday,22.95,23.85,22.81,23.49,1693200,23.49,0.0302631823309909,24.06071428571431,24.545799999999957
2016-05-24,2016,5,24,Tuesday,23.47,24.13,23.17,23.93,1348500,23.93,0.018731397971259778,24.054285714285744,24.53119999999996
2016-05-25,2016,5,25,Wednesday,23.53,24.38,23.53,24.24,1211700,24.24,0.012954427997869056,24.032142857142883,24.54479999999996
2016-05-26,2016,5,26,Thursday,24.33,24.74,24.0,24.55,1757000,24.55,0.012788756966563453,24.03000000000003,24.57039999999996
2016-05-27,2016,5,27,Friday,24.36,24.98,24.27,24.97,1355300,24.97,0.01710794661288273,24.07357142857146,24.59319999999996
2016-05-31,2016,5,31,Tuesday,24.85,25.64,24.27,25.59,2009200,25.59,0.024829830047364387,24.132857142857173,24.63679999999996
2016-06-01,2016,6,1,Wednesday,25.58,27.17,25.25,26.22,2801500,26.22,0.024618958851506223,24.23071428571431,24.686599999999956
2016-06-02,2016,6,2,Thursday,26.3,27.76,26.2,27.73,2695500,27.73,0.05758963647694504,24.440000000000026,24.771599999999957
2016-06-03,2016,6,3,Friday,27.92,28.59,27.47,28.54,2039800,28.54,0.02921029162143629,24.665714285714312,24.887799999999956
2016-06-06,2016,6,6,Monday,29.15,29.15,28.33,28.67,3055100,28.67,0.0045549809599296776,24.90785714285717,25.00899999999996
2016-06-07,2016,6,7,Tuesday,28.66,29.23,28.4,28.98,1340800,28.98,0.010812677541591986,25.313571428571457,25.12899999999996
2016-06-08,2016,6,8,Wednesday,29.0,29.08,28.64,28.85,1753100,28.85,-0.004485823423742152,25.77785714285717,25.231599999999958
2016-06-09,2016,6,9,Thursday,28.65,29.35,28.45,28.83,1577900,28.83,-0.0006932567590716143,26.242142857142884,25.322399999999956
2016-06-10,2016,6,10,Friday,28.44,28.5,27.79,27.99,938500,27.99,-0.029136321706930812,26.61285714285717,25.379599999999954
2016-06-13,2016,6,13,Monday,28.03,28.82,27.75,28.25,999700,28.25,0.009289040050301178,26.95285714285717,25.450599999999955
2016-06-14,2016,6,14,Tuesday,27.98,28.33,27.18,27.67,1449600,27.67,-0.020530970750656796,27.220000000000027,25.524199999999954
2016-06-15,2016,6,15,Wednesday,27.9,28.95,27.78,28.39,1861500,28.39,0.026020936442690656,27.516428571428598,25.61679999999996
2016-06-16,2016,6,16,Thursday,28.46,29.05,27.89,28.89,921400,28.89,0.017611835531856634,27.826428571428597,25.716599999999957
2016-06-17,2016,6,17,Friday,28.96,30.54,28.95,30.07,3573100,30.07,0.04084459432694154,28.190714285714307,25.837799999999955
2016-06-20,2016,6,20,Monday,30.18,30.69,29.76,30.59,1927800,30.59,0.017292998438346308,28.547857142857165,25.966399999999954
2016-06-21,2016,6,21,Tuesday,30.5,30.77,29.52,29.78,1227900,29.78,-0.026479223991564993,28.802142857142876,26.096199999999953
2016-06-22,2016,6,22,Wednesday,30.0,30.51,29.8,29.84,1374900,29.84,0.0020147570369026813,28.95285714285716,26.220599999999955
2016-06-23,2016,6,23,Thursday,30.28,30.67,29.79,30.67,2086400,30.67,0.02781501070582504,29.105000000000015,26.335199999999954
2016-06-24,2016,6,24,Friday,28.61,30.37,28.61,30.1,2452700,30.1,-0.018584926423420356,29.207142857142873,26.425399999999954
2016-06-27,2016,6,27,Monday,29.8,29.8,28.36,28.62,2261800,28.62,-0.04916941938470709,29.181428571428587,26.48759999999995
2016-06-28,2016,6,28,Tuesday,29.0,29.31,28.65,28.73,1791000,28.73,0.003843420677058118,29.172857142857158,26.552399999999952
2016-06-29,2016,6,29,Wednesday,29.1,30.68,28.8,30.53,1852100,30.53,0.06265232067835491,29.294285714285728,26.64319999999995
2016-06-30,2016,6,30,Thursday,30.79,31.87,30.4,31.07,2346000,31.07,0.01768748758708405,29.514285714285727,26.73739999999995
2016-07-01,2016,7,1,Friday,30.69,31.23,30.51,30.77,1191700,30.77,-0.009655591889514037,29.694285714285723,26.820999999999955
2016-07-05,2016,7,5,Tuesday,30.9,30.92,29.42,30.11,1168400,30.11,-0.021449458485320982,29.86857142857144,26.883399999999952
2016-07-06,2016,7,6,Wednesday,30.34,31.12,30.28,30.84,1645000,30.84,0.02424442136960181,30.043571428571436,26.964199999999952
2016-07-07,2016,7,7,Thursday,30.82,31.36,30.82,31.08,782600,31.08,0.0077820937072214935,30.20000000000001,27.04639999999995
2016-07-08,2016,7,8,Friday,31.76,32.12,31.15,32.06,1420700,32.06,0.0315315782493768,30.342142857142868,27.153399999999948
2016-07-11,2016,7,11,Monday,32.0,32.22,30.56,30.74,2090300,30.74,-0.041172849208688356,30.352857142857154,27.24299999999995
2016-07-12,2016,7,12,Tuesday,30.81,31.99,30.78,31.66,2452900,31.66,0.029928434715160046,30.487142857142867,27.351799999999947
2016-07-13,2016,7,13,Wednesday,31.94,32.14,29.92,30.66,2294200,30.66,-0.031585597120011966,30.5457142857143,27.43419999999995
2016-07-14,2016,7,14,Thursday,31.03,31.22,29.87,29.94,1582400,29.94,-0.02348334367050775,30.493571428571443,27.53999999999995
2016-07-15,2016,7,15,Friday,30.09,30.26,29.47,29.8,1391100,29.8,-0.004676061940540488,30.47214285714287,27.65559999999995
2016-07-18,2016,7,18,Monday,29.91,30.79,29.72,30.67,2146800,30.67,0.029194659782119325,30.618571428571443,27.777999999999953
2016-07-19,2016,7,19,Tuesday,30.62,31.09,30.22,30.56,1061400,30.56,-0.0035865865692183974,30.749285714285726,27.89759999999995
2016-07-20,2016,7,20,Wednesday,30.66,31.0,30.29,30.55,1489800,30.55,-0.0003272326261974934,30.750714285714302,28.021399999999954
2016-07-21,2016,7,21,Thursday,30.46,31.15,30.43,30.94,1660600,30.94,0.01276600022051566,30.74142857142859,28.144999999999953
2016-07-22,2016,7,22,Friday,30.89,32.0,30.7,31.74,1411000,31.74,0.02585647133974467,30.810714285714305,28.282799999999956
2016-07-25,2016,7,25,Monday,31.69,31.83,31.23,31.6,945000,31.6,-0.00441081886131045,30.917142857142874,28.418799999999955
2016-07-26,2016,7,26,Tuesday,31.49,31.98,31.39,31.75,1210200,31.75,0.004746823313908299,30.98214285714288,28.546199999999953
2016-07-27,2016,7,27,Wednesday,31.75,32.1,30.53,30.74,3108200,30.74,-0.03181103083092396,30.957857142857165,28.655399999999954
2016-07-28,2016,7,28,Thursday,35.37,39.29,33.88,38.15,14298300,38.15,0.24105406018001418,31.392857142857164,28.952399999999958
2016-07-29,2016,7,29,Friday,37.0,38.7,36.69,37.92,4183500,37.92,-0.006028921303648516,31.905714285714307,29.26379999999996
2016-08-01,2016,8,1,Monday,37.78,39.25,37.5,38.52,4199600,38.52,0.015822845933303187,32.395714285714305,29.587599999999963
2016-08-02,2016,8,2,Tuesday,38.54,39.53,38.4,39.0,3489300,39.0,0.012461047158154548,32.991428571428585,29.91159999999996
2016-08-03,2016,8,3,Wednesday,39.0,39.23,38.08,38.52,1296300,38.52,-0.012307680570162294,33.60428571428573,30.21219999999996
2016-08-04,2016,8,4,Thursday,38.39,38.97,37.96,38.65,1676400,38.65,0.003374897886041728,34.23642857142858,30.506599999999963
2016-08-05,2016,8,5,Friday,38.78,39.32,38.35,38.76,1185600,38.76,0.0028459713146620214,34.814285714285724,30.79699999999996
2016-08-08,2016,8,8,Monday,38.82,39.49,38.75,39.02,1035900,39.02,0.006708001741218439,35.41857142857144,31.086399999999962
2016-08-09,2016,8,9,Tuesday,38.96,39.09,38.44,38.7,1145400,38.7,-0.008200914686574579,36.000714285714295,31.36099999999996
2016-08-10,2016,8,10,Wednesday,38.86,40.01,38.65,38.81,1872700,38.81,0.0028423929763046196,36.562857142857155,31.625399999999964
2016-08-11,2016,8,11,Thursday,39.27,39.27,38.15,38.6,1227600,38.6,-0.005411051062586325,37.05285714285715,31.872999999999962
2016-08-12,2016,8,12,Friday,38.51,38.76,38.19,38.53,1104400,38.53,-0.0018134636681695904,37.54785714285715,32.08899999999996
2016-08-15,2016,8,15,Monday,38.52,38.81,37.75,38.1,1480100,38.1,-0.011160143233817865,38.001428571428576,32.28019999999996
2016-08-16,2016,8,16,Tuesday,37.91,38.59,37.12,37.13,1567500,37.13,-0.02545925052109166,38.45785714285715,32.44939999999996
2016-08-17,2016,8,17,Wednesday,37.13,37.19,36.03,36.42,1988100,36.42,-0.01912208130205595,38.33428571428572,32.59819999999996
2016-08-18,2016,8,18,Thursday,36.55,37.19,36.47,36.7,1731700,36.7,0.007688155081591708,38.24714285714287,32.75519999999997
2016-08-19,2016,8,19,Friday,36.79,39.12,36.79,38.03,2183300,38.03,0.036239727212771244,38.212142857142865,32.939199999999964
2016-08-22,2016,8,22,Monday,37.58,38.03,37.03,37.7,1459300,37.7,-0.008677308097550296,38.11928571428573,33.133399999999966
2016-08-23,2016,8,23,Tuesday,37.86,38.29,37.7,38.27,779500,38.27,0.015119354994404866,38.101428571428585,33.33379999999997
2016-08-24,2016,8,24,Wednesday,38.15,38.7,38.05,38.36,1767200,38.36,0.002351715482397765,38.0807142857143,33.54759999999996
2016-08-25,2016,8,25,Thursday,38.19,38.93,38.18,38.8,968600,38.8,0.011470245560690984,38.08357142857144,33.75579999999996
2016-08-26,2016,8,26,Friday,38.96,40.0,38.67,39.02,1711600,39.02,0.005670134665698212,38.08357142857144,33.958399999999955
2016-08-29,2016,8,29,Monday,39.02,40.24,38.8,39.94,1788500,39.94,0.02357760528324815,38.172142857142866,34.15579999999996
2016-08-30,2016,8,30,Tuesday,40.0,40.18,39.29,39.84,1255600,39.84,-0.0025037175152585744,38.24571428571429,34.34079999999996
2016-08-31,2016,8,31,Wednesday,40.0,40.94,39.94,40.57,1804400,40.57,0.01832328161246033,38.386428571428574,34.55659999999996
