Date,Year,Month,Day,Weekday,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-10-13,2014,10,13,Monday,181.0,183.19,178.5,178.77,3436500.0,168.03,-0.008925525135315193,172.83999999999995,168.45160000000007
2014-10-14,2014,10,14,Tuesday,179.48,181.79,177.77,178.7,3557200.0,167.97,-0.0003912966685297725,172.22857142857134,168.5934000000001
2014-10-15,2014,10,15,Wednesday,176.49,177.95,171.52,177.24,6330500.0,166.59,-0.008170209549668295,171.76857142857133,168.75020000000006
2014-10-16,2014,10,16,Thursday,172.02,176.29,171.26,172.58,7797500.0,162.21,-0.02629224042074174,170.9264285714285,168.8134000000001
2014-10-17,2014,10,17,Friday,175.8,177.54,175.1,176.91,4951000.0,166.28,0.0250897274477333,170.4614285714285,168.97000000000008
2014-10-20,2014,10,20,Monday,176.22,178.0,175.82,177.84,2307900.0,167.16,0.005256971557497048,170.07714285714277,169.08500000000006
2014-10-21,2014,10,21,Tuesday,179.22,180.36,178.36,180.18,2649500.0,169.36,0.013158138561328858,170.0421428571428,169.24020000000007
2014-10-22,2014,10,22,Wednesday,180.55,180.8,176.83,176.83,3088300.0,166.21,-0.018592549465436536,169.63642857142852,169.33480000000006
2014-10-23,2014,10,23,Thursday,178.8,181.1,178.71,180.06,3397000.0,169.24,0.018265972030195865,169.0985714285714,169.48940000000005
2014-10-24,2014,10,24,Friday,180.27,183.49,180.01,183.35,2900900.0,172.34,0.01827180791750993,168.82142857142858,169.69920000000005
2014-10-27,2014,10,27,Monday,182.86,184.16,182.31,183.91,2383700.0,172.86,0.0030543026789517924,168.82857142857145,169.93500000000006
2014-10-28,2014,10,28,Tuesday,184.16,186.32,183.2,186.32,3027700.0,175.13,0.013104296714008479,168.8071428571429,170.16640000000007
2014-10-29,2014,10,29,Wednesday,186.09,187.31,185.39,186.08,3379000.0,174.9,-0.0012882082030239994,169.13000000000005,170.40440000000007
2014-10-30,2014,10,30,Thursday,185.48,187.1,185.17,186.97,2794800.0,175.74,0.004782856500259003,169.57285714285717,170.65780000000007
2014-10-31,2014,10,31,Friday,189.24,190.0,188.12,189.99,3357000.0,178.58,0.016152335372598525,170.32642857142858,170.94700000000003
2014-11-03,2014,11,3,Monday,190.35,191.98,189.75,190.83,2298100.0,179.37,0.004421079614636891,171.1407142857143,171.24600000000007
2014-11-04,2014,11,4,Tuesday,190.47,190.97,188.82,190.27,2027300.0,178.84,-0.0029343280654149373,172.0157142857143,171.48940000000005
2014-11-05,2014,11,5,Wednesday,191.58,191.87,189.61,189.84,3141100.0,178.44,-0.002259972229848972,173.175,171.72420000000005
2014-11-06,2014,11,6,Thursday,190.38,191.44,189.78,191.0,1915400.0,179.53,0.00611039326971663,174.1214285714286,171.97220000000007
2014-11-07,2014,11,7,Friday,191.25,191.48,189.3,190.71,1981400.0,179.25,-0.0015182570344648427,174.98500000000004,172.2176000000001
2014-11-10,2014,11,10,Monday,190.51,191.87,190.51,191.8,1553900.0,180.28,0.005715549437238288,175.76500000000004,172.4562000000001
2014-11-11,2014,11,11,Tuesday,191.81,192.68,190.53,191.88,1620100.0,180.35,0.0004171058776887282,176.77500000000003,172.68380000000013
2014-11-12,2014,11,12,Wednesday,190.66,190.89,189.33,190.18,2322200.0,178.76,-0.008859889029088297,177.45500000000007,172.88280000000015
2014-11-13,2014,11,13,Thursday,190.84,191.19,189.2,190.24,1749600.0,178.81,0.0003155795844849152,177.9171428571429,173.07380000000012
2014-11-14,2014,11,14,Friday,190.36,190.84,189.62,189.98,1691600.0,178.57,-0.0013667103292615002,178.32500000000005,173.2662000000001
2014-11-17,2014,11,17,Monday,189.52,191.19,189.22,189.93,1593400.0,178.52,-0.00026301771037184896,178.5671428571429,173.4508000000001
2014-11-18,2014,11,18,Tuesday,189.62,190.66,189.59,189.64,1810300.0,178.25,-0.0015271519705534198,178.8064285714286,173.6810000000001
2014-11-19,2014,11,19,Wednesday,189.71,189.99,188.19,189.19,2260100.0,177.83,-0.002372687716647781,178.9557142857143,173.8562000000001
2014-11-20,2014,11,20,Thursday,187.82,189.86,187.55,189.75,2850000.0,178.35,0.0029598492256546205,178.93928571428572,174.02060000000012
2014-11-21,2014,11,21,Friday,191.52,191.66,189.37,189.59,2367900.0,178.2,-0.0008432244231193486,178.8557142857143,174.14120000000014
2014-11-24,2014,11,24,Monday,190.14,190.89,189.67,190.07,2028800.0,178.65,0.0025318937784548634,178.84214285714285,174.25560000000013
2014-11-25,2014,11,25,Tuesday,190.5,190.5,188.2,188.86,3677900.0,177.52,-0.006366147972284963,178.77642857142857,174.34640000000013
2014-11-26,2014,11,26,Wednesday,189.92,189.92,187.73,188.52,2024000.0,177.2,-0.0018001240024299037,178.60999999999996,174.41600000000017
2014-11-28,2014,11,28,Friday,188.4,189.49,188.12,188.41,1195200.0,177.66,0.002607317625761718,178.49642857142854,174.43720000000016
2014-12-01,2014,12,1,Monday,188.0,188.62,185.59,188.2,2469000.0,177.46,-0.0011145772916021368,178.29499999999993,174.48600000000013
2014-12-02,2014,12,2,Tuesday,189.31,190.94,188.81,190.19,3116100.0,179.34,0.010573772902188638,178.2228571428571,174.58960000000013
2014-12-03,2014,12,3,Wednesday,189.75,191.82,189.33,190.95,3049600.0,180.05,0.003996094605833944,178.315,174.71120000000013
2014-12-04,2014,12,4,Thursday,190.78,192.34,189.96,191.95,3123400.0,181.0,0.0052370600836055825,178.47142857142856,174.80060000000012
2014-12-05,2014,12,5,Friday,192.72,196.93,192.54,195.45,3625500.0,184.3,0.01823400584298862,178.88071428571428,175.0260000000001
2014-12-08,2014,12,8,Monday,195.45,198.06,194.51,196.62,2715000.0,185.4,0.005985912431875295,179.37214285714285,175.25400000000008
2014-12-09,2014,12,9,Tuesday,193.69,197.22,192.9,196.89,4568400.0,185.65,0.0013732145227745018,179.9007142857143,175.51120000000006
2014-12-10,2014,12,10,Wednesday,195.48,195.99,191.6,192.0,6506700.0,181.04,-0.024836262127878928,180.13000000000002,175.68120000000008
2014-12-11,2014,12,11,Thursday,193.0,194.94,192.5,193.54,3179500.0,182.5,0.008021020116183664,180.4264285714286,175.93420000000006
2014-12-12,2014,12,12,Friday,191.71,192.64,188.07,188.82,3838900.0,178.04,-0.024387639691762386,180.41500000000002,176.05720000000008
2014-12-15,2014,12,15,Monday,190.24,190.81,185.41,185.54,4729100.0,174.95,-0.017371228429944097,180.1507142857143,176.0208000000001
2014-12-16,2014,12,16,Tuesday,183.96,186.93,182.4,183.31,4181900.0,172.85,-0.012018796360320216,179.81714285714287,175.9534000000001
2014-12-17,2014,12,17,Wednesday,184.11,186.5,183.63,185.03,5074800.0,174.47,0.009382916626242688,179.62214285714285,175.9876000000001
2014-12-18,2014,12,18,Thursday,188.0,191.66,187.81,191.61,4209600.0,180.68,0.035561756495412045,179.83785714285713,176.0926000000001
2014-12-19,2014,12,19,Friday,192.26,195.0,192.03,193.28,4798200.0,182.25,0.00871576624608994,180.18,176.3300000000001
2014-12-22,2014,12,22,Monday,193.92,194.5,192.76,194.44,3056400.0,183.34,0.006001711162501255,180.46571428571428,176.6060000000001
2014-12-23,2014,12,23,Tuesday,195.34,196.1,194.73,195.5,2346100.0,184.34,0.005451324947187475,180.77214285714285,176.93220000000008
2014-12-24,2014,12,24,Wednesday,196.61,196.75,195.01,195.89,694200.0,184.71,0.0019949322545804726,181.03714285714287,177.26700000000008
2014-12-26,2014,12,26,Friday,196.09,196.49,195.4,195.45,1016300.0,184.3,-0.002245974523537919,181.03714285714287,177.62120000000007
2014-12-29,2014,12,29,Monday,195.57,196.96,194.82,196.19,1219900.0,184.99,0.0037858838676025908,181.00785714285715,178.07680000000008
2014-12-30,2014,12,30,Tuesday,195.5,196.5,194.58,195.71,1136200.0,184.54,-0.002446685023471673,180.92857142857142,178.4420000000001
2014-12-31,2014,12,31,Wednesday,196.65,196.83,193.77,193.83,1566800.0,182.77,-0.009605767710636814,181.05214285714285,178.75420000000008
2015-01-02,2015,1,2,Friday,195.3,195.73,192.7,194.41,1877700.0,183.32,0.0029921735126690052,181.1107142857143,179.03340000000009
2015-01-05,2015,1,5,Monday,193.06,194.04,187.48,188.34,3413200.0,177.59,-0.03122262772963158,181.07857142857145,179.26100000000008
2015-01-06,2015,1,6,Tuesday,188.3,188.66,183.93,184.53,3429200.0,174.0,-0.020229315176823692,181.01071428571433,179.3562000000001
2015-01-07,2015,1,7,Wednesday,186.85,187.99,185.77,187.28,1896800.0,176.59,0.014902467830993693,181.2778571428572,179.4412000000001
2015-01-08,2015,1,8,Thursday,189.35,190.82,189.25,190.27,1962500.0,179.41,0.015965751064446865,181.63071428571433,179.5722000000001
2015-01-09,2015,1,9,Friday,190.48,191.31,186.96,187.35,1967900.0,176.66,-0.015346674352832101,181.3435714285715,179.6028000000001
2015-01-12,2015,1,12,Monday,187.36,187.53,184.11,185.07,2084200.0,174.51,-0.012169663563140753,180.79071428571433,179.5950000000001
2015-01-13,2015,1,13,Tuesday,186.58,189.38,183.37,184.93,2739600.0,174.38,-0.0007566945476633613,180.15071428571432,179.5678000000001
2015-01-14,2015,1,14,Wednesday,181.18,182.51,178.1,180.23,5204700.0,169.94,-0.025414928636675937,179.1221428571429,179.3950000000001
2015-01-15,2015,1,15,Thursday,180.23,181.6,177.5,178.49,3146000.0,168.3,-0.009654330522795629,177.95000000000005,179.17360000000008
2015-01-16,2015,1,16,Friday,176.73,180.1,174.06,177.23,5124100.0,167.12,-0.007059315878093497,176.72285714285718,178.93920000000008
2015-01-20,2015,1,20,Tuesday,177.57,178.33,174.23,175.63,3606600.0,165.61,-0.009027675057751483,175.33857142857147,178.6826000000001
2015-01-21,2015,1,21,Wednesday,174.55,178.39,172.82,177.15,3737000.0,167.04,0.008654383746476091,174.08857142857147,178.4328000000001
2015-01-22,2015,1,22,Thursday,178.81,182.59,177.25,182.04,6228200.0,171.65,0.02760388177532147,173.29428571428576,178.28080000000008
2015-01-23,2015,1,23,Friday,181.43,182.98,180.42,180.49,3093900.0,170.19,-0.008514632858460991,172.3564285714286,178.0790000000001
2015-01-26,2015,1,26,Monday,178.72,180.99,178.06,180.42,2736500.0,170.12,-0.0003879480230341015,171.82285714285717,177.8744000000001
2015-01-27,2015,1,27,Tuesday,177.24,178.64,176.3,176.49,3335600.0,166.42,-0.021782672147105386,171.28142857142862,177.6276000000001
2015-01-28,2015,1,28,Wednesday,177.73,177.97,172.97,173.05,3017300.0,163.17,-0.019490904809840948,170.32285714285717,177.3148000000001
2015-01-29,2015,1,29,Thursday,173.18,176.3,173.07,175.99,2421400.0,165.95,0.016989293042301012,169.3614285714286,177.06240000000014
2015-01-30,2015,1,30,Friday,174.13,175.69,172.32,172.41,3037400.0,162.57,-0.020342101870686302,168.35500000000005,176.74340000000012
2015-02-02,2015,2,2,Monday,172.99,175.6,172.26,175.49,2975300.0,165.48,0.0178640549249669,167.71000000000004,176.4880000000001
2015-02-03,2015,2,3,Tuesday,176.01,180.48,175.91,180.24,3737700.0,169.95,0.027067273839852746,167.39357142857145,176.3304000000001
2015-02-04,2015,2,4,Wednesday,178.72,180.71,178.53,178.78,2980500.0,168.58,-0.008100390506284527,167.29642857142858,176.1350000000001
2015-02-05,2015,2,5,Thursday,179.44,181.6,179.23,180.77,2434400.0,170.45,0.011131273849593892,167.45,175.9800000000001
2015-02-06,2015,2,6,Friday,182.05,184.62,181.14,183.43,3224100.0,172.96,0.014714803937638132,167.86714285714285,175.8662000000001
2015-02-09,2015,2,9,Monday,181.69,182.95,181.15,182.22,2421900.0,171.82,-0.006596333768436713,168.31071428571428,175.75220000000007
2015-02-10,2015,2,10,Tuesday,183.35,184.8,182.35,184.56,2556300.0,174.03,0.012841387988861808,168.81,175.68880000000007
2015-02-11,2015,2,11,Wednesday,184.07,188.19,183.75,187.65,4079600.0,176.94,0.016742473629041132,169.18785714285715,175.6744000000001
2015-02-12,2015,2,12,Thursday,188.25,190.0,187.4,189.78,3086700.0,178.95,0.011350969393448374,169.8135714285714,175.70420000000013
2015-02-13,2015,2,13,Friday,189.87,191.33,188.34,189.0,2720400.0,178.21,-0.00410986353605669,170.39142857142858,175.68160000000012
2015-02-17,2015,2,17,Tuesday,188.78,190.63,188.31,190.02,2123300.0,179.18,0.005396576771097283,171.30285714285714,175.66420000000014
2015-02-18,2015,2,18,Wednesday,189.54,190.04,187.82,188.67,1668700.0,177.9,-0.007104638121281148,172.355,175.60220000000012
2015-02-19,2015,2,19,Thursday,187.68,189.85,187.27,189.11,1470400.0,178.32,0.0023322666935643444,173.23857142857145,175.48260000000013
2015-02-20,2015,2,20,Friday,188.35,191.64,187.05,191.51,2317100.0,180.58,0.012690998196510872,174.525,175.38620000000014
2015-02-23,2015,2,23,Monday,190.74,190.74,189.27,190.31,1691100.0,179.45,-0.0062659775879868596,175.52285714285713,175.26220000000015
2015-02-24,2015,2,24,Tuesday,190.03,193.28,189.68,192.22,2610100.0,181.25,0.010036571062985944,176.32999999999998,175.26640000000015
2015-02-25,2015,2,25,Wednesday,191.55,192.45,190.46,191.72,2775700.0,180.78,-0.0026012707913717348,177.20142857142858,175.23200000000014
2015-02-26,2015,2,26,Thursday,190.51,192.47,190.0,192.2,2449300.0,181.8,0.005650715600877376,178.0121428571429,175.3072000000001
2015-02-27,2015,2,27,Friday,191.19,192.5,189.79,189.79,2572400.0,179.52,-0.012539035507487362,178.48071428571433,175.3986000000001
2015-03-02,2015,3,2,Monday,190.0,191.92,189.78,191.79,1659400.0,181.41,0.010538137574450213,179.1657142857143,175.5698000000001
2015-03-03,2015,3,3,Tuesday,190.7,192.87,190.57,191.27,1487800.0,180.92,-0.002711400456503754,179.65785714285715,175.69880000000012
2015-03-04,2015,3,4,Wednesday,190.35,190.82,188.98,189.67,1615500.0,179.41,-0.008365141319896519,179.8342857142857,175.6734000000001
2015-03-05,2015,3,5,Thursday,190.13,190.72,189.07,190.08,1330100.0,179.8,0.002161658475821504,179.895,175.6244000000001
2015-03-06,2015,3,6,Friday,187.58,191.4,186.58,186.91,4103600.0,176.8,-0.01667742363928537,179.79428571428573,175.49360000000007
2015-03-09,2015,3,9,Monday,187.3,188.79,186.57,187.93,2233700.0,177.76,0.005457278719176228,179.69285714285715,175.36200000000008
2015-03-10,2015,3,10,Tuesday,185.59,186.14,182.71,182.71,2755200.0,172.82,-0.02777615876701478,179.33,175.1242000000001
2015-03-11,2015,3,11,Wednesday,183.3,185.84,183.01,184.18,2098600.0,174.21,0.00804542463488822,179.0364285714286,174.9224000000001
2015-03-12,2015,3,12,Thursday,185.94,190.0,185.94,189.95,3114800.0,179.67,0.031327949054212656,178.9714285714286,174.8160000000001
2015-03-13,2015,3,13,Friday,188.87,189.74,186.16,189.34,3095100.0,179.1,-0.0032112967531023884,178.9464285714286,174.70720000000009
2015-03-16,2015,3,16,Monday,190.04,192.49,189.9,191.9,2127700.0,181.52,0.0135206230525029,178.9657142857143,174.68220000000008
2015-03-17,2015,3,17,Tuesday,190.97,191.24,188.8,190.57,1872600.0,180.26,-0.00693063772105873,178.92857142857147,174.6210000000001
2015-03-18,2015,3,18,Wednesday,189.67,193.04,189.2,192.32,2788400.0,181.91,0.00918319312707605,178.9364285714286,174.7074000000001
2015-03-19,2015,3,19,Thursday,191.76,191.76,189.09,189.97,2097100.0,179.69,-0.012219346658598584,178.94857142857146,174.8212000000001
2015-03-20,2015,3,20,Friday,190.47,193.92,189.9,193.13,3473800.0,182.68,0.016634177507991454,179.03928571428574,174.9430000000001
2015-03-23,2015,3,23,Monday,193.27,194.25,191.96,191.96,1580100.0,181.57,-0.006058072903354472,179.08571428571432,174.9862000000001
2015-03-24,2015,3,24,Tuesday,191.94,192.51,191.16,191.28,1799100.0,180.93,-0.003542305133720558,179.19428571428574,175.0716000000001
2015-03-25,2015,3,25,Wednesday,191.08,191.23,187.35,187.35,2542000.0,177.21,-0.02054582758307777,179.0092857142857,175.12560000000008
2015-03-26,2015,3,26,Thursday,186.52,187.97,185.02,187.24,2377200.0,177.11,-0.0005870590588473723,179.03142857142856,175.18020000000013
2015-03-27,2015,3,27,Friday,187.19,188.48,186.27,188.06,1530300.0,177.88,0.004379165857169909,179.04000000000002,175.33900000000008
2015-03-30,2015,3,30,Monday,189.24,192.0,189.19,191.02,2403800.0,180.68,0.015739802093596378,179.60142857142858,175.58660000000012
2015-03-31,2015,3,31,Tuesday,190.34,190.55,187.97,187.97,2146600.0,177.8,-0.01596704625816403,179.85785714285717,175.80020000000007
2015-04-01,2015,4,1,Wednesday,187.94,192.33,186.96,192.23,4025100.0,181.83,0.022663338555498402,180.01214285714286,176.12460000000007
2015-04-02,2015,4,2,Thursday,191.73,192.73,190.85,191.55,2296300.0,181.19,-0.0035374973544716193,180.1614285714286,176.40760000000006
2015-04-06,2015,4,6,Monday,190.18,192.64,188.95,192.05,1997000.0,181.66,0.002610201293899772,180.17142857142858,176.60780000000005
2015-04-07,2015,4,7,Tuesday,192.52,193.64,192.24,192.39,1778000.0,181.98,0.0017702387214164617,180.2942857142857,176.84360000000004
2015-04-08,2015,4,8,Wednesday,193.04,193.85,192.2,192.56,1997300.0,182.14,0.000883848727290637,180.31071428571428,177.084
2015-04-09,2015,4,9,Thursday,192.86,195.09,192.41,194.89,1986500.0,184.34,0.012100154229068183,180.64285714285714,177.44240000000002
2015-04-10,2015,4,10,Friday,194.65,195.86,194.09,195.64,1764800.0,185.05,0.003848201842412191,180.81214285714287,177.88
2015-04-13,2015,4,13,Monday,195.32,197.38,194.77,195.58,2196100.0,185.0,-0.0003067353643941839,181.05714285714288,178.261
2015-04-14,2015,4,14,Tuesday,196.98,198.49,195.71,197.72,3261800.0,187.02,0.010941935160332372,181.49214285714288,178.75
2015-04-15,2015,4,15,Wednesday,198.21,202.14,197.39,201.1,5066100.0,190.22,0.01709495361623037,182.42142857142858,179.2448
2015-04-16,2015,4,16,Thursday,202.7,202.87,198.7,200.21,5976900.0,189.38,-0.004425572057530025,183.29785714285714,179.63339999999997
2015-04-17,2015,4,17,Friday,197.84,198.25,195.65,197.35,4578400.0,186.67,-0.014285133004834805,183.9257142857143,179.99519999999995
2015-04-20,2015,4,20,Monday,199.07,199.6,197.92,198.1,2524300.0,187.38,0.003800233485769855,184.40428571428575,180.33379999999994
2015-04-21,2015,4,21,Tuesday,198.97,199.5,196.58,196.84,1868300.0,186.19,-0.006360313131376416,185.00357142857143,180.59839999999997
2015-04-22,2015,4,22,Wednesday,197.91,199.16,196.57,198.32,1938100.0,187.59,0.007518783436335941,185.41500000000002,180.91379999999998
2015-04-23,2015,4,23,Thursday,198.16,200.49,197.6,199.31,2053400.0,188.53,0.004992007387107034,185.93928571428575,181.20379999999997
2015-04-24,2015,4,24,Friday,199.0,199.1,197.45,197.99,1445700.0,187.28,-0.006622786169055761,186.34071428571434,181.4106
2015-04-27,2015,4,27,Monday,198.76,199.31,196.37,196.52,1767100.0,185.89,-0.0074247577911803475,186.62000000000006,181.54939999999996
2015-04-28,2015,4,28,Tuesday,196.2,197.61,194.4,197.49,1909400.0,186.8,0.004935861707218825,186.95285714285723,181.72119999999995
2015-04-29,2015,4,29,Wednesday,195.79,199.73,195.48,198.56,2480600.0,187.82,0.005417891916617679,187.20142857142864,181.89399999999995
2015-04-30,2015,4,30,Thursday,198.4,199.75,195.4,196.42,2732800.0,185.79,-0.01077755556869886,187.25428571428577,182.05179999999996
2015-05-01,2015,5,1,Friday,198.45,198.57,196.83,197.53,2029500.0,186.84,0.005651330848130742,187.38571428571436,182.2222
2015-05-04,2015,5,4,Monday,198.26,199.72,197.9,199.3,1581600.0,188.52,0.008960479076930206,187.49285714285722,182.38099999999997
2015-05-05,2015,5,5,Tuesday,198.31,200.39,196.72,197.29,2287500.0,186.62,-0.0100851496539629,187.23571428571435,182.52439999999999
2015-05-06,2015,5,6,Wednesday,197.75,198.59,194.01,196.25,2433700.0,185.63,-0.005271462320982301,186.9678571428572,182.61199999999997
2015-05-07,2015,5,7,Thursday,196.26,197.95,194.81,197.39,1795300.0,186.71,0.005808870026491997,186.97071428571437,182.73059999999995
2015-05-08,2015,5,8,Friday,199.1,201.34,199.1,200.5,3192500.0,189.65,0.015755625459241696,187.1328571428572,182.88759999999994
2015-05-11,2015,5,11,Monday,200.29,201.95,200.29,201.73,1966700.0,190.81,0.006134689946649008,187.46285714285722,183.11339999999993
2015-05-12,2015,5,12,Tuesday,200.48,201.04,198.07,200.53,2247500.0,189.68,-0.0059487072537124375,187.6121428571429,183.27879999999993
2015-05-13,2015,5,13,Wednesday,200.47,201.75,199.85,201.43,2143300.0,190.53,0.004488108936735458,187.75500000000005,183.47099999999995
2015-05-14,2015,5,14,Thursday,202.33,202.88,201.43,202.62,1957000.0,191.66,0.005907754680823274,188.06785714285715,183.71599999999995
2015-05-15,2015,5,15,Friday,202.55,202.97,201.82,202.97,1742900.0,191.99,0.0017274917922642796,188.50357142857146,183.95979999999997
2015-05-18,2015,5,18,Monday,202.65,205.18,202.64,204.66,2154300.0,193.59,0.008326428685820009,188.98857142857148,184.29559999999998
2015-05-19,2015,5,19,Tuesday,204.99,206.2,204.55,205.4,2370100.0,194.29,0.003615706917128314,189.45071428571433,184.62619999999998
2015-05-20,2015,5,20,Wednesday,205.17,205.96,204.15,205.08,1831200.0,193.98,-0.001557952054471179,190.0357142857143,185.0494
2015-05-21,2015,5,21,Thursday,204.6,205.21,204.18,204.95,2225000.0,193.86,-0.0006339228236129646,190.5371428571429,185.44240000000002
2015-05-22,2015,5,22,Friday,204.66,208.26,204.63,207.8,3040400.0,196.56,0.013906033485650449,191.1114285714286,185.7802
2015-05-26,2015,5,26,Tuesday,207.52,207.52,205.0,206.38,3336300.0,195.21,-0.006833588492164644,191.72500000000005,186.1024
2015-05-27,2015,5,27,Wednesday,206.89,209.68,205.87,209.06,3011500.0,197.75,0.012985508569513415,192.5907142857143,186.42699999999996
2015-05-28,2015,5,28,Thursday,208.08,208.59,207.28,208.48,3084900.0,197.81,0.00033604375189333346,193.38357142857146,186.77799999999996
2015-05-29,2015,5,29,Friday,208.23,208.27,205.62,206.19,2245300.0,195.64,-0.010984360740535104,193.8114285714286,187.05259999999996
2015-06-01,2015,6,1,Monday,207.32,208.82,206.89,207.81,2088200.0,197.18,0.007856912441964958,194.26642857142858,187.40239999999994
2015-06-02,2015,6,2,Tuesday,206.85,207.84,205.65,206.43,2228100.0,195.87,-0.006640761089693359,194.70857142857145,187.66619999999995
2015-06-03,2015,6,3,Wednesday,207.52,210.17,206.77,208.29,2417000.0,197.63,0.009010400031161048,195.21571428571428,187.98739999999995
2015-06-04,2015,6,4,Thursday,207.6,210.06,207.0,208.87,3462500.0,198.18,0.0027846316313833164,195.68142857142857,188.33239999999995
2015-06-05,2015,6,5,Friday,210.7,211.94,208.55,210.45,3225100.0,199.68,0.0075644647164752055,196.23071428571424,188.78179999999998
2015-06-08,2015,6,8,Monday,211.15,211.7,209.45,209.79,2171300.0,199.06,-0.003136214342774224,196.62142857142854,189.22079999999994
2015-06-09,2015,6,9,Tuesday,210.0,210.44,207.62,209.02,2278800.0,198.33,-0.0036700958097529712,196.90999999999994,189.62979999999996
2015-06-10,2015,6,10,Wednesday,209.72,213.4,209.36,213.13,2677300.0,202.23,0.019662924373947677,197.49928571428566,190.06079999999994
2015-06-11,2015,6,11,Thursday,213.17,214.61,212.87,213.94,2024100.0,203.0,0.003800461294873214,198.1521428571428,190.56479999999996
2015-06-12,2015,6,12,Friday,213.48,214.01,212.01,213.06,2006200.0,202.16,-0.004113279697306682,198.5521428571428,190.97139999999996
2015-06-15,2015,6,15,Monday,210.89,212.34,210.38,211.76,1903800.0,200.93,-0.006101545237201189,198.9607142857142,191.36619999999996
2015-06-16,2015,6,16,Tuesday,211.85,213.57,211.13,213.56,1954200.0,202.63,0.00850019255104284,199.30928571428564,191.78559999999993
2015-06-17,2015,6,17,Wednesday,213.59,214.5,212.57,212.93,1778400.0,202.04,-0.0029498789408056725,199.6114285714285,192.18679999999998
2015-06-18,2015,6,18,Thursday,213.45,215.01,212.01,214.6,2167200.0,203.62,0.00784301848853386,200.1814285714285,192.6164
2015-06-19,2015,6,19,Friday,214.12,215.0,213.19,213.19,4163400.0,202.28,-0.006570477513649808,200.54571428571424,192.9752
2015-06-22,2015,6,22,Monday,215.06,216.81,215.0,216.51,2006100.0,205.43,0.01557299390655098,201.22857142857137,193.38280000000003
2015-06-23,2015,6,23,Tuesday,216.92,218.77,216.64,218.4,2735600.0,207.23,0.008729354722527782,201.91428571428565,193.8274
2015-06-24,2015,6,24,Wednesday,216.2,217.0,213.7,214.43,3945200.0,203.46,-0.018177601009069067,202.29142857142853,194.15619999999998
2015-06-25,2015,6,25,Thursday,215.15,215.8,212.49,212.82,2434700.0,201.93,-0.007508192610031772,202.45214285714283,194.3904
2015-06-26,2015,6,26,Friday,213.62,214.61,212.55,213.17,2762600.0,202.26,0.0016444944911739867,202.68071428571423,194.64800000000002
2015-06-29,2015,6,29,Monday,210.14,211.22,207.65,207.65,3292800.0,197.03,-0.025895060184674912,202.5878571428571,194.85520000000005
2015-06-30,2015,6,30,Tuesday,209.89,210.79,208.15,208.79,4167300.0,198.11,0.0054902426062715115,202.2935714285714,195.06980000000007
2015-07-01,2015,7,1,Wednesday,211.63,212.49,208.95,209.94,2820300.0,199.2,0.005507941229525359,202.02214285714282,195.33000000000007
2015-07-02,2015,7,2,Thursday,209.94,210.63,208.5,209.2,1816600.0,198.5,-0.003524843227740937,201.76071428571427,195.54820000000007
2015-07-06,2015,7,6,Monday,206.71,208.53,206.26,208.04,2816800.0,197.4,-0.005545037420585208,201.50857142857143,195.72560000000004
2015-07-07,2015,7,7,Tuesday,207.98,208.97,203.2,208.21,3304200.0,197.56,0.0008173699225029196,201.14642857142854,195.93120000000002
2015-07-08,2015,7,8,Wednesday,206.3,206.79,203.7,204.06,2185100.0,193.62,-0.019931894096857583,200.545,196.08580000000006
2015-07-09,2015,7,9,Thursday,207.13,207.55,204.44,204.81,2256200.0,194.33,0.003675272538449681,199.88142857142856,196.23640000000006
2015-07-10,2015,7,10,Friday,207.72,207.98,206.18,207.19,1840600.0,196.59,0.011620662224948841,199.47499999999997,196.41180000000008
2015-07-13,2015,7,13,Monday,209.44,210.31,208.65,210.12,2041700.0,199.37,0.014141445188248891,199.04214285714284,196.68340000000006
2015-07-14,2015,7,14,Tuesday,210.01,212.76,209.7,212.16,2090700.0,201.31,0.009708818857188772,198.6192857142857,196.97280000000006
2015-07-15,2015,7,15,Wednesday,213.54,213.61,211.43,212.96,2536700.0,202.07,0.003770765760231054,198.51999999999998,197.24380000000005
2015-07-16,2015,7,16,Thursday,211.39,214.14,209.32,211.18,4405200.0,200.38,-0.00835835493414494,198.40928571428572,197.519
2015-07-17,2015,7,17,Friday,210.76,212.8,209.79,212.46,2849000.0,201.59,0.006061131269022413,198.3614285714286,197.83820000000003
2015-07-20,2015,7,20,Monday,212.68,214.0,211.21,212.39,2175400.0,201.52,-0.00032941083147020045,198.68214285714288,198.13440000000006
2015-07-21,2015,7,21,Tuesday,211.98,212.8,210.75,211.5,1985300.0,200.68,-0.004190544580746414,198.8657142857143,198.35500000000008
2015-07-22,2015,7,22,Wednesday,211.8,213.72,211.75,213.25,2301300.0,202.34,0.008274324161259283,199.09,198.58560000000008
2015-07-23,2015,7,23,Thursday,213.66,214.61,210.7,211.05,2192700.0,200.25,-0.010316508517606793,199.215,198.79700000000008
2015-07-24,2015,7,24,Friday,211.45,211.45,206.9,207.35,2453900.0,196.74,-0.01753137127786586,199.16785714285714,198.92120000000006
2015-07-27,2015,7,27,Monday,205.45,205.84,203.5,205.02,2910500.0,194.53,-0.011237107085547926,198.95142857142858,198.97860000000009
